yields.id,genus,species,lat,lon,fertilizer_n,planting_date,planting_density,year,yield,irrigated
1279,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1999,40.9,TRUE
1280,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1997,2.5,TRUE
1281,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1998,10.8,TRUE
1282,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1999,21,TRUE
1283,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1997,7.6,TRUE
1284,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1998,20.1,TRUE
1285,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1999,26.3,TRUE
1286,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1997,6.3,TRUE
1287,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1998,13.6,TRUE
1288,Miscanthus,Miscanthus sinensis Hybrid,48.67,9,60,1996,20000,1999,20.3,TRUE
1289,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1997,5.9,TRUE
1290,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1998,10.6,TRUE
1291,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1999,16.2,TRUE
1292,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1997,4.7,TRUE
1293,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1998,10.2,TRUE
1294,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1999,16.3,TRUE
1295,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1997,5.7,TRUE
1296,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1998,16.3,TRUE
1297,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1999,22.4,TRUE
1298,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1997,5.3,TRUE
1299,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1998,11.6,TRUE
1300,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1999,16.1,TRUE
1301,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1997,2,TRUE
1302,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1998,8.8,TRUE
1303,Miscanthus,Miscanthus sinensis,48.67,9,60,1996,20000,1999,16.1,TRUE
947,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,6.8,TRUE
948,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,6.9,TRUE
949,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,7,TRUE
950,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,7.2,TRUE
951,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,8,TRUE
952,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,11,TRUE
953,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,13,TRUE
954,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,18,TRUE
955,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,26,TRUE
956,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,27,TRUE
957,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,17777,1993,27,TRUE
959,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,6.9,TRUE
960,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,6.9,TRUE
961,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,7.6,TRUE
962,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,8.8,TRUE
963,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,11,TRUE
964,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,15,TRUE
965,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,27,TRUE
966,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,41,TRUE
967,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,52,TRUE
968,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,47,TRUE
969,Miscanthus,Miscanthus sinensis,52.42,0.11,60,1993,40000,1993,45,TRUE
16969,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1990,15.7,FALSE
16970,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1991,24.9,FALSE
16971,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1992,22.7,FALSE
16972,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1993,23,FALSE
16973,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1994,20.3,FALSE
16974,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1995,18,FALSE
16975,Miscanthus,Miscanthus x giganteus,48.29,15.91,60,1989,10000,1990,8.8,FALSE
16976,Miscanthus,Miscanthus x giganteus,48.29,15.91,60,1989,10000,1991,22.1,FALSE
16977,Miscanthus,Miscanthus x giganteus,48.29,15.91,60,1989,10000,1992,19.8,FALSE
16978,Miscanthus,Miscanthus x giganteus,48.29,15.91,60,1989,10000,1993,18,FALSE
16979,Miscanthus,Miscanthus x giganteus,48.29,15.91,60,1989,10000,1994,19.6,FALSE
16980,Miscanthus,Miscanthus x giganteus,48.29,15.91,60,1989,10000,1995,17.6,FALSE
16981,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1990,14.8,TRUE
16982,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1991,35.5,TRUE
16983,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1992,21.6,TRUE
16984,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1993,23,TRUE
16985,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1994,21.4,TRUE
16986,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1995,22.7,TRUE
16987,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1990,8,TRUE
16988,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1991,17.5,TRUE
16989,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1992,20.9,TRUE
16990,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1993,19.3,TRUE
16991,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1994,17.3,TRUE
16992,Miscanthus,Miscanthus x giganteus,47.84,6.42,60,1989,10000,1995,18.7,TRUE
16993,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1990,12.1,FALSE
16994,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1991,23,FALSE
16995,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1992,28.9,FALSE
16996,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1993,26.1,FALSE
16997,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1994,25.8,FALSE
16998,Miscanthus,Miscanthus x giganteus,48.23,14.39,60,1989,10000,1995,27.6,FALSE
1536,Miscanthus,Miscanthus x giganteus,51.81,-0.352,60,1993,20000,1995,15.56,FALSE
1537,Miscanthus,Miscanthus x giganteus,51.81,-0.352,60,1993,20000,1996,23.75,FALSE
1538,Miscanthus,Miscanthus x giganteus,51.81,-0.352,60,1993,20000,1997,33.8,FALSE
1539,Miscanthus,Miscanthus x giganteus,51.81,-0.352,60,1993,20000,1996,23.69,FALSE
1540,Miscanthus,Miscanthus x giganteus,51.81,-0.352,60,1993,20000,1997,29.88,FALSE
1541,Miscanthus,Miscanthus x giganteus,51.81,-0.352,60,1993,20000,1997,32.61,FALSE
892,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1993,0,TRUE
893,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1993,1.34,TRUE
894,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1993,5.12,TRUE
895,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1993,9.92,TRUE
896,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1993,17.35,TRUE
897,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1993,28.43,TRUE
898,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1993,31.01,TRUE
899,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1993,30.25,TRUE
900,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1994,0,TRUE
901,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1994,1.42,TRUE
902,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1994,15.04,TRUE
903,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1994,22.48,TRUE
904,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1994,30.94,TRUE
905,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1994,35.14,TRUE
906,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1994,42.79,TRUE
907,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1994,37.47,TRUE
908,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1995,0,FALSE
909,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1995,14.35,FALSE
910,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1995,21.17,FALSE
911,Miscanthus,Miscanthus x giganteus,41.14,24.88,0,1992,10000,1995,23.15,FALSE
16863,Miscanthus,Miscanthus x giganteus,38.91,22.44,0,1993,8500,1995,30.48,TRUE
16864,Miscanthus,Miscanthus x giganteus,38.91,22.44,0,1993,8500,1995,36.4,TRUE
16865,Miscanthus,Miscanthus x giganteus,38.91,22.44,120,1993,8500,1995,29.78,FALSE
16866,Miscanthus,Miscanthus x giganteus,38.91,22.44,40,1993,8500,1995,20.76,FALSE
16999,Miscanthus,Miscanthus x giganteus,38.91,22.44,0,1993,8500,1995,2.91,FALSE
17000,Miscanthus,Miscanthus x giganteus,38.91,22.44,0,1993,8500,1995,24.84,TRUE
17001,Miscanthus,Miscanthus x giganteus,38.91,22.44,0,1993,8500,1995,31.7,TRUE
886,Miscanthus,Miscanthus sinensis,43.67,10.32,200,1992,40000,1992,35,TRUE
887,Miscanthus,Miscanthus sinensis,43.67,10.32,200,1992,40000,1993,24,FALSE
888,Miscanthus,Miscanthus sinensis,43.67,10.32,100,1992,40000,1994,24,TRUE
889,Miscanthus,Miscanthus sinensis,43.67,10.32,100,1992,40000,1995,20.5,FALSE
890,Miscanthus,Miscanthus sinensis,43.67,10.32,0,1992,40000,1996,17.5,TRUE
891,Miscanthus,Miscanthus sinensis,43.67,10.32,0,1992,40000,1997,17,FALSE
1902,Miscanthus,Miscanthus x giganteus,50,7.85,0,1989,9000,1989,1,FALSE
1903,Miscanthus,Miscanthus x giganteus,50,7.85,0,1989,9000,1990,11.3,FALSE
1904,Miscanthus,Miscanthus x giganteus,50,7.85,0,1989,9000,1991,20.7,FALSE
1905,Miscanthus,Miscanthus x giganteus,50,7.85,90,1989,9000,1992,30,FALSE
1906,Miscanthus,Miscanthus x giganteus,50,7.85,90,1989,9000,1993,17,FALSE
1922,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,10000,1988,0.4,FALSE
1923,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,10000,1989,3.8,FALSE
1924,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,10000,1990,14.3,FALSE
1925,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,10000,1991,17.3,FALSE
1926,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,10000,1992,24.5,FALSE
1927,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,10000,1993,17.2,FALSE
1928,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,10000,1994,20.3,FALSE
1929,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,20000,1988,1.5,FALSE
1930,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,20000,1989,6.6,FALSE
1931,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,20000,1990,17.8,FALSE
1932,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,20000,1991,18.6,FALSE
1933,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,20000,1992,23.4,FALSE
1934,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,20000,1993,15.7,FALSE
1935,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,20000,1994,21.6,FALSE
1936,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,30000,1988,0.7,FALSE
1937,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,30000,1989,4.6,FALSE
1938,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,30000,1990,16,FALSE
1939,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,30000,1991,17,FALSE
1940,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,30000,1992,26.8,FALSE
1941,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,30000,1993,14.8,FALSE
1942,Miscanthus,Miscanthus x giganteus,49.83,9.87,0,1987,30000,1994,17.8,FALSE
1945,Miscanthus,Miscanthus x giganteus,56.84,9.42,75,1990,40000,1993,4.62,FALSE
1946,Miscanthus,Miscanthus x giganteus,56.84,9.42,75,1990,40000,1993,8.94,FALSE
1947,Miscanthus,Miscanthus x giganteus,56.84,9.42,75,1990,40000,1993,9.5,FALSE
1951,Miscanthus,Miscanthus x giganteus,56.62,10.81,100,1991,20000,1994,24,FALSE
1952,Miscanthus,Miscanthus x giganteus,56.62,10.81,100,1991,20000,1995,17.7,FALSE
1953,Miscanthus,Miscanthus x giganteus,56.62,10.81,100,1991,20000,1996,23.7,FALSE
1954,Miscanthus,Miscanthus x giganteus,49.87,9.91,100,1991,20000,1994,32.1,FALSE
1955,Miscanthus,Miscanthus x giganteus,49.87,9.91,100,1991,20000,1995,24.3,FALSE
1956,Miscanthus,Miscanthus x giganteus,49.87,9.91,100,1991,20000,1996,33.5,FALSE
1957,Miscanthus,Miscanthus x giganteus,49.87,9.91,100,1991,20000,1994,17.5,FALSE
1958,Miscanthus,Miscanthus x giganteus,49.87,9.91,100,1991,20000,1995,16.6,FALSE
1959,Miscanthus,Miscanthus x giganteus,49.87,9.91,100,1991,20000,1996,16.8,FALSE
1948,Miscanthus,Miscanthus x giganteus,53.88,12.62,100,1991,20000,1994,14.8,FALSE
1949,Miscanthus,Miscanthus x giganteus,53.88,12.62,100,1991,20000,1995,19,FALSE
1950,Miscanthus,Miscanthus x giganteus,53.88,12.62,100,1991,20000,1996,28.8,FALSE
1960,Miscanthus,Miscanthus x giganteus,52.42,0.11,60,1993,40000,1993,24.4,FALSE
1961,Miscanthus,Miscanthus x giganteus,52.42,0.11,60,1993,10000,1993,16.5,FALSE
1962,Miscanthus,Miscanthus x giganteus,52.13,-2.64,60,1993,40000,1993,15.8,FALSE
1963,Miscanthus,Miscanthus x giganteus,52.13,-2.64,60,1993,10000,1993,6.2,FALSE
1964,Miscanthus,Miscanthus x giganteus,50.63,-3.45,60,1993,40000,1993,12.2,FALSE
1965,Miscanthus,Miscanthus x giganteus,50.63,-3.45,60,1993,10000,1993,2.5,FALSE
1996,Miscanthus,Miscanthus x giganteus,48.94,8.28,50,1992,20000,1994,11.7,TRUE
1997,Miscanthus,Miscanthus x giganteus,48.94,8.28,50,1992,20000,1994,12,TRUE
1998,Miscanthus,Miscanthus x giganteus,48.94,8.28,0,1991,20000,1994,8.9,TRUE
1999,Miscanthus,Miscanthus x giganteus,48.94,8.28,50,1992,20000,1994,8.1,TRUE
2000,Miscanthus,Miscanthus x giganteus,48.94,8.28,100,1991,20000,1994,13.7,TRUE
2001,Miscanthus,Miscanthus x giganteus,48.94,8.28,150,1991,20000,1994,10.5,TRUE
2002,Miscanthus,Miscanthus x giganteus,48.94,8.28,50,1991,20000,1994,12.2,TRUE
2003,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1994,14.4,FALSE
2004,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1994,12.7,FALSE
2005,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1994,16.2,FALSE
2006,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1994,16.5,FALSE
2007,Miscanthus,Miscanthus x giganteus,48.74,8.92,50,1992,20000,1994,24.3,TRUE
2008,Miscanthus,Miscanthus x giganteus,48.74,8.92,50,1992,20000,1994,30.5,TRUE
17002,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1994,13.7,TRUE
17003,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1994,16.9,TRUE
17004,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1995,21,TRUE
17005,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1995,19.8,TRUE
17006,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1996,21.2,TRUE
17007,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1996,22.6,TRUE
2009,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1994,20.2,FALSE
2010,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1996,33.4,FALSE
2011,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1994,15.1,FALSE
2012,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1996,23,FALSE
2013,Miscanthus,Miscanthus x giganteus,48.11,10.01,0,1993,20000,1994,13.3,FALSE
2014,Miscanthus,Miscanthus x giganteus,48.74,8.92,50,1992,20000,1994,29.4,FALSE
2015,Miscanthus,Miscanthus x giganteus,48.74,8.92,50,1992,20000,1994,24.4,FALSE
2016,Miscanthus,Miscanthus x giganteus,48.74,8.92,50,1992,20000,1996,29.3,FALSE
2017,Miscanthus,Miscanthus x giganteus,48.74,8.92,50,1992,20000,1996,28.4,FALSE
2018,Miscanthus,Miscanthus x giganteus,48.74,8.92,50,1992,20000,1996,21.2,FALSE
2019,Miscanthus,Miscanthus x giganteus,48.94,8.28,50,1992,20000,1994,13.4,FALSE
2020,Miscanthus,Miscanthus x giganteus,48.94,8.28,50,1992,20000,1994,12.4,FALSE
2021,Miscanthus,Miscanthus x giganteus,48.94,8.28,50,1992,20000,1996,12.4,FALSE
2022,Miscanthus,Miscanthus x giganteus,48.94,8.28,50,1992,20000,1996,10.3,FALSE
2023,Miscanthus,Miscanthus x giganteus,48.94,8.28,50,1992,20000,1994,10.2,FALSE
17010,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,5000,1985,4.9,FALSE
17011,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,10000,1985,4.6,FALSE
17012,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,20000,1985,5.9,FALSE
17013,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,40000,1985,13,FALSE
17014,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,5000,1986,9.6,FALSE
17015,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,10000,1986,11,FALSE
17016,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,20000,1986,13.2,FALSE
17017,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,40000,1986,0,FALSE
17018,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,5000,1987,8.3,FALSE
17019,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,10000,1987,8.6,FALSE
17020,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,20000,1987,14.8,FALSE
17021,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,40000,1987,11.9,FALSE
17022,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,5000,1988,10.1,FALSE
17023,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,10000,1988,13.6,FALSE
17024,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,20000,1988,14.6,FALSE
17025,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,40000,1988,14,FALSE
17026,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,5000,1989,10.7,FALSE
17027,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,10000,1989,11.5,FALSE
17028,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,20000,1989,11.8,FALSE
17029,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,40000,1989,11.8,FALSE
17030,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,5000,1990,13.2,FALSE
17031,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,10000,1990,13.5,FALSE
17032,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,20000,1990,13.5,FALSE
17033,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,40000,1990,14.3,FALSE
17034,Miscanthus,Miscanthus x giganteus,56.84,9.42,0,1988,"""""",1991,2.7,FALSE
17035,Miscanthus,Miscanthus x giganteus,56.84,9.42,0,1988,"""""",1991,2.2,FALSE
17036,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,5000,1991,8.6,FALSE
17037,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,10000,1991,12,FALSE
17038,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,20000,1991,10,FALSE
17039,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,40000,1991,11.3,FALSE
17040,Miscanthus,Miscanthus x giganteus,56.84,9.42,0,1988,"""""",1992,4.9,FALSE
17041,Miscanthus,Miscanthus x giganteus,56.84,9.42,0,1988,"""""",1992,4.4,FALSE
17042,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,5000,1992,6.3,FALSE
17043,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,10000,1992,6.2,FALSE
17044,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,20000,1992,6,FALSE
17045,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,40000,1992,6.4,FALSE
17046,Miscanthus,Miscanthus x giganteus,56.84,9.42,0,1988,"""""",1993,7.8,FALSE
17047,Miscanthus,Miscanthus x giganteus,56.84,9.42,0,1988,"""""",1993,6,FALSE
17048,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,5000,1993,7.4,FALSE
17049,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,10000,1993,6.8,FALSE
17050,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,20000,1993,9.7,FALSE
17051,Miscanthus,Miscanthus x giganteus,56.84,9.42,85,1983,40000,1993,8.9,FALSE
2306,Miscanthus,Miscanthus x giganteus,44.13,12.18,50,1991,38000,1992,31,FALSE
2307,Miscanthus,Miscanthus x giganteus,44.13,12.18,50,1991,38000,1993,22,FALSE
2308,Miscanthus,Miscanthus x giganteus,44.13,12.18,50,1991,38000,1993,24,FALSE
2309,Miscanthus,Miscanthus x giganteus,44.13,12.18,50,1991,38000,1993,31,FALSE
17008,Miscanthus,Miscanthus x giganteus,44.13,12.18,50,1991,38000,1994,26,FALSE
17009,Miscanthus,Miscanthus x giganteus,44.13,12.18,50,1991,38000,1994,22,FALSE
2366,Miscanthus,Miscanthus sacchariflorus,50.49,-3.78,60,1992,25000,1995,14.9,FALSE
2367,Miscanthus,Miscanthus sacchariflorus,50.49,-3.78,60,1992,25000,1996,19,FALSE
2368,Miscanthus,Miscanthus sacchariflorus,50.49,-3.78,60,1992,25000,1997,20.2,FALSE
2369,Miscanthus,Miscanthus sacchariflorus,50.49,-3.78,60,1992,25000,1998,16.5,FALSE
2370,Miscanthus,Miscanthus sacchariflorus,50.49,-3.78,60,1992,25000,1999,19.5,FALSE
2371,Miscanthus,Miscanthus sacchariflorus,50.49,-3.78,60,1992,25000,2000,22.2,FALSE
2372,Miscanthus,Miscanthus sacchariflorus,50.49,-3.78,60,1992,25000,2001,17.6,FALSE
2373,Miscanthus,Miscanthus sacchariflorus,51.1,-1.27,60,1994,25000,1995,0.8,FALSE
2374,Miscanthus,Miscanthus sacchariflorus,51.1,-1.27,60,1994,25000,1996,7.9,FALSE
2375,Miscanthus,Miscanthus sacchariflorus,51.1,-1.27,60,1994,25000,1997,15.2,FALSE
2376,Miscanthus,Miscanthus sacchariflorus,51.1,-1.27,60,1994,25000,1998,19.4,FALSE
2377,Miscanthus,Miscanthus sacchariflorus,51.1,-1.27,60,1994,25000,1999,18.1,FALSE
2378,Miscanthus,Miscanthus sacchariflorus,51.1,-1.27,60,1994,25000,2000,23.5,FALSE
2379,Miscanthus,Miscanthus sacchariflorus,51.1,-1.27,60,1994,25000,2001,16.7,FALSE
2380,Miscanthus,Miscanthus sacchariflorus,54.12,-0.65,60,1994,25000,1995,0.5,FALSE
2381,Miscanthus,Miscanthus sacchariflorus,54.12,-0.65,60,1994,25000,1996,1.7,FALSE
2382,Miscanthus,Miscanthus sacchariflorus,54.12,-0.65,60,1994,25000,1997,4.6,FALSE
2383,Miscanthus,Miscanthus sacchariflorus,54.12,-0.65,60,1994,25000,1998,8.5,FALSE
2384,Miscanthus,Miscanthus sacchariflorus,54.12,-0.65,60,1994,25000,1999,11.5,FALSE
2385,Miscanthus,Miscanthus sacchariflorus,54.12,-0.65,60,1994,25000,2000,8.1,FALSE
2386,Miscanthus,Miscanthus sacchariflorus,54.12,-0.65,60,1994,25000,2001,16,FALSE
2387,Miscanthus,Miscanthus sacchariflorus,52.25,-0.04,60,1994,25000,1994,0.8,FALSE
2388,Miscanthus,Miscanthus sacchariflorus,52.25,-0.04,60,1994,25000,1995,4.3,FALSE
2389,Miscanthus,Miscanthus sacchariflorus,52.25,-0.04,60,1994,25000,1996,8.3,FALSE
2390,Miscanthus,Miscanthus sacchariflorus,52.25,-0.04,60,1994,25000,1997,16.7,FALSE
2391,Miscanthus,Miscanthus sacchariflorus,52.25,-0.04,60,1994,25000,1998,13.7,FALSE
2392,Miscanthus,Miscanthus sacchariflorus,52.25,-0.04,60,1994,25000,1999,17.8,FALSE
2393,Miscanthus,Miscanthus sacchariflorus,52.25,-0.04,60,1994,25000,2000,17.7,FALSE
2394,Miscanthus,Miscanthus sacchariflorus,53.2,-1.01,60,1994,25000,1994,0.8,FALSE
2395,Miscanthus,Miscanthus sacchariflorus,53.2,-1.01,60,1994,25000,1995,2.5,FALSE
2396,Miscanthus,Miscanthus sacchariflorus,53.2,-1.01,60,1994,25000,1996,4.9,FALSE
2397,Miscanthus,Miscanthus sacchariflorus,53.2,-1.01,60,1994,25000,1997,13.7,FALSE
2398,Miscanthus,Miscanthus sacchariflorus,53.2,-1.01,60,1994,25000,1998,12.8,FALSE
2399,Miscanthus,Miscanthus sacchariflorus,53.2,-1.01,60,1994,25000,1999,12.8,FALSE
2400,Miscanthus,Miscanthus sacchariflorus,53.2,-1.01,60,1994,25000,2000,10.3,FALSE
2401,Miscanthus,Miscanthus sacchariflorus,52.42,0.11,60,1992,25000,1994,17.2,FALSE
